"STATISTIC","STATISTIC Label","TLIST(M1)","Month","DIRECT","Direction","TYPASS","Type of Passenger Movement","UNIT","VALUE"
"TRBM1","Passenger Movement","196111","1961M11","01","Arriving in Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","188"
"TRBM1","Passenger Movement","196111","1961M11","01","Arriving in Eire","02","Passenger Movement Cross-Border Rail","Number","10852"
"TRBM1","Passenger Movement","196111","1961M11","01","Arriving in Eire","03","Passenger Movement Cross-Border Bus","Number","38705"
"TRBM1","Passenger Movement","196111","1961M11","01","Arriving in Eire","04","Passenger Movement by Air from All Airports","Number","19424"
"TRBM1","Passenger Movement","196111","1961M11","01","Arriving in Eire","041","Passenger Movement by Air from Dublin Airport","Number","16743"
"TRBM1","Passenger Movement","196111","1961M11","01","Arriving in Eire","042","Passenger Movement by Air from Cork Airport","Number","990"
"TRBM1","Passenger Movement","196111","1961M11","01","Arriving in Eire","043","Passenger Movement by Air from Shannon Airport","Number","1691"
"TRBM1","Passenger Movement","196111","1961M11","01","Arriving in Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","1007"
"TRBM1","Passenger Movement","196111","1961M11","01","Arriving in Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","684"
"TRBM1","Passenger Movement","196111","1961M11","02","Departing Eire","01","Passenger Movement by Sea to All Countries","Number","17802"
"TRBM1","Passenger Movement","196111","1961M11","02","Departing Eire","011","Passenger Movement by Sea to Great Britain","Number","17494"
"TRBM1","Passenger Movement","196111","1961M11","02","Departing Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","308"
"TRBM1","Passenger Movement","196111","1961M11","02","Departing Eire","02","Passenger Movement Cross-Border Rail","Number","10509"
"TRBM1","Passenger Movement","196111","1961M11","02","Departing Eire","03","Passenger Movement Cross-Border Bus","Number","38826"
"TRBM1","Passenger Movement","196111","1961M11","02","Departing Eire","04","Passenger Movement by Air from All Airports","Number","20533"
"TRBM1","Passenger Movement","196111","1961M11","02","Departing Eire","041","Passenger Movement by Air from Dublin Airport","Number","16833"
"TRBM1","Passenger Movement","196111","1961M11","02","Departing Eire","042","Passenger Movement by Air from Cork Airport","Number","1062"
"TRBM1","Passenger Movement","196111","1961M11","02","Departing Eire","043","Passenger Movement by Air from Shannon Airport","Number","2638"
"TRBM1","Passenger Movement","196111","1961M11","02","Departing Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","556"
"TRBM1","Passenger Movement","196111","1961M11","02","Departing Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","2082"
"TRBM1","Passenger Movement","196112","1961M12","01","Arriving in Eire","01","Passenger Movement by Sea to All Countries","Number","56611"
"TRBM1","Passenger Movement","196112","1961M12","01","Arriving in Eire","011","Passenger Movement by Sea to Great Britain","Number","55813"
"TRBM1","Passenger Movement","196112","1961M12","01","Arriving in Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","798"
"TRBM1","Passenger Movement","196112","1961M12","01","Arriving in Eire","02","Passenger Movement Cross-Border Rail","Number","13980"
"TRBM1","Passenger Movement","196112","1961M12","01","Arriving in Eire","03","Passenger Movement Cross-Border Bus","Number","47413"
"TRBM1","Passenger Movement","196112","1961M12","01","Arriving in Eire","04","Passenger Movement by Air from All Airports","Number","36367"
"TRBM1","Passenger Movement","196112","1961M12","01","Arriving in Eire","041","Passenger Movement by Air from Dublin Airport","Number","30723"
"TRBM1","Passenger Movement","196112","1961M12","01","Arriving in Eire","042","Passenger Movement by Air from Cork Airport","Number","1794"
"TRBM1","Passenger Movement","196112","1961M12","01","Arriving in Eire","043","Passenger Movement by Air from Shannon Airport","Number","3850"
"TRBM1","Passenger Movement","196112","1961M12","01","Arriving in Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","2645"
"TRBM1","Passenger Movement","196112","1961M12","01","Arriving in Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","1205"
"TRBM1","Passenger Movement","196112","1961M12","02","Departing Eire","01","Passenger Movement by Sea to All Countries","Number","30951"
"TRBM1","Passenger Movement","196112","1961M12","02","Departing Eire","011","Passenger Movement by Sea to Great Britain","Number","30660"
"TRBM1","Passenger Movement","196112","1961M12","02","Departing Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","291"
"TRBM1","Passenger Movement","196112","1961M12","02","Departing Eire","02","Passenger Movement Cross-Border Rail","Number","14131"
"TRBM1","Passenger Movement","196112","1961M12","02","Departing Eire","03","Passenger Movement Cross-Border Bus","Number","46785"
"TRBM1","Passenger Movement","196112","1961M12","02","Departing Eire","04","Passenger Movement by Air from All Airports","Number","25442"
"TRBM1","Passenger Movement","196112","1961M12","02","Departing Eire","041","Passenger Movement by Air from Dublin Airport","Number","21967"
"TRBM1","Passenger Movement","196112","1961M12","02","Departing Eire","042","Passenger Movement by Air from Cork Airport","Number","1473"
"TRBM1","Passenger Movement","196112","1961M12","02","Departing Eire","043","Passenger Movement by Air from Shannon Airport","Number","2002"
"TRBM1","Passenger Movement","196112","1961M12","02","Departing Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","734"
"TRBM1","Passenger Movement","196112","1961M12","02","Departing Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","1268"
"TRBM1","Passenger Movement","196201","1962M01","01","Arriving in Eire","01","Passenger Movement by Sea to All Countries","Number","20089"
"TRBM1","Passenger Movement","196201","1962M01","01","Arriving in Eire","011","Passenger Movement by Sea to Great Britain","Number","19994"
"TRBM1","Passenger Movement","196201","1962M01","01","Arriving in Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","95"
"TRBM1","Passenger Movement","196201","1962M01","01","Arriving in Eire","02","Passenger Movement Cross-Border Rail","Number","9667"
"TRBM1","Passenger Movement","196201","1962M01","01","Arriving in Eire","03","Passenger Movement Cross-Border Bus","Number","40218"
"TRBM1","Passenger Movement","196201","1962M01","01","Arriving in Eire","04","Passenger Movement by Air from All Airports","Number","19558"
"TRBM1","Passenger Movement","196201","1962M01","01","Arriving in Eire","041","Passenger Movement by Air from Dublin Airport","Number","16954"
"TRBM1","Passenger Movement","196201","1962M01","01","Arriving in Eire","042","Passenger Movement by Air from Cork Airport","Number","1074"
"TRBM1","Passenger Movement","196201","1962M01","01","Arriving in Eire","043","Passenger Movement by Air from Shannon Airport","Number","1530"
"TRBM1","Passenger Movement","196201","1962M01","01","Arriving in Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","877"
"TRBM1","Passenger Movement","196201","1962M01","01","Arriving in Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","653"
"TRBM1","Passenger Movement","196201","1962M01","02","Departing Eire","01","Passenger Movement by Sea to All Countries","Number","42042"
"TRBM1","Passenger Movement","196201","1962M01","02","Departing Eire","011","Passenger Movement by Sea to Great Britain","Number","41940"
"TRBM1","Passenger Movement","196201","1962M01","02","Departing Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","102"
"TRBM1","Passenger Movement","196201","1962M01","02","Departing Eire","02","Passenger Movement Cross-Border Rail","Number","9736"
"TRBM1","Passenger Movement","196201","1962M01","02","Departing Eire","03","Passenger Movement Cross-Border Bus","Number","40276"
"TRBM1","Passenger Movement","196201","1962M01","02","Departing Eire","04","Passenger Movement by Air from All Airports","Number","28476"
"TRBM1","Passenger Movement","196201","1962M01","02","Departing Eire","041","Passenger Movement by Air from Dublin Airport","Number","23144"
"TRBM1","Passenger Movement","196201","1962M01","02","Departing Eire","042","Passenger Movement by Air from Cork Airport","Number","1704"
"TRBM1","Passenger Movement","196201","1962M01","02","Departing Eire","043","Passenger Movement by Air from Shannon Airport","Number","3628"
"TRBM1","Passenger Movement","196201","1962M01","02","Departing Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","969"
"TRBM1","Passenger Movement","196201","1962M01","02","Departing Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","2659"
"TRBM1","Passenger Movement","196202","1962M02","01","Arriving in Eire","01","Passenger Movement by Sea to All Countries","Number","17724"
"TRBM1","Passenger Movement","196202","1962M02","01","Arriving in Eire","011","Passenger Movement by Sea to Great Britain","Number","17594"
"TRBM1","Passenger Movement","196202","1962M02","01","Arriving in Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","130"
"TRBM1","Passenger Movement","196202","1962M02","01","Arriving in Eire","02","Passenger Movement Cross-Border Rail","Number","10897"
"TRBM1","Passenger Movement","196202","1962M02","01","Arriving in Eire","03","Passenger Movement Cross-Border Bus","Number","36097"
"TRBM1","Passenger Movement","196202","1962M02","01","Arriving in Eire","04","Passenger Movement by Air from All Airports","Number","19845"
"TRBM1","Passenger Movement","196202","1962M02","01","Arriving in Eire","041","Passenger Movement by Air from Dublin Airport","Number","17180"
"TRBM1","Passenger Movement","196202","1962M02","01","Arriving in Eire","042","Passenger Movement by Air from Cork Airport","Number","955"
"TRBM1","Passenger Movement","196202","1962M02","01","Arriving in Eire","043","Passenger Movement by Air from Shannon Airport","Number","1710"
"TRBM1","Passenger Movement","196202","1962M02","01","Arriving in Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","996"
"TRBM1","Passenger Movement","196202","1962M02","01","Arriving in Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","714"
"TRBM1","Passenger Movement","196202","1962M02","02","Departing Eire","01","Passenger Movement by Sea to All Countries","Number","19188"
"TRBM1","Passenger Movement","196202","1962M02","02","Departing Eire","011","Passenger Movement by Sea to Great Britain","Number","19007"
"TRBM1","Passenger Movement","196202","1962M02","02","Departing Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","181"
"TRBM1","Passenger Movement","196202","1962M02","02","Departing Eire","02","Passenger Movement Cross-Border Rail","Number","10732"
"TRBM1","Passenger Movement","196202","1962M02","02","Departing Eire","03","Passenger Movement Cross-Border Bus","Number","36308"
"TRBM1","Passenger Movement","196202","1962M02","02","Departing Eire","04","Passenger Movement by Air from All Airports","Number","20434"
"TRBM1","Passenger Movement","196202","1962M02","02","Departing Eire","041","Passenger Movement by Air from Dublin Airport","Number","17273"
"TRBM1","Passenger Movement","196202","1962M02","02","Departing Eire","042","Passenger Movement by Air from Cork Airport","Number","1085"
"TRBM1","Passenger Movement","196202","1962M02","02","Departing Eire","043","Passenger Movement by Air from Shannon Airport","Number","2076"
"TRBM1","Passenger Movement","196202","1962M02","02","Departing Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","626"
"TRBM1","Passenger Movement","196202","1962M02","02","Departing Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","1450"
"TRBM1","Passenger Movement","196203","1962M03","01","Arriving in Eire","01","Passenger Movement by Sea to All Countries","Number","23995"
"TRBM1","Passenger Movement","196203","1962M03","01","Arriving in Eire","011","Passenger Movement by Sea to Great Britain","Number","23885"
"TRBM1","Passenger Movement","196203","1962M03","01","Arriving in Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","110"
"TRBM1","Passenger Movement","196203","1962M03","01","Arriving in Eire","02","Passenger Movement Cross-Border Rail","Number","12276"
"TRBM1","Passenger Movement","196203","1962M03","01","Arriving in Eire","03","Passenger Movement Cross-Border Bus","Number","38935"
